timestamp,price,return,price_lag_1,price_lag_2,price_lag_3,sma_5,sma_10,ema_5,ema_10,volatility_7,volatility_14
2025-11-25 19:02:56.100,87228.88735414941,-0.003274122414791,87515.4235640805,87078.39643422313,86910.96082919533,87026.0701636191,87127.07466672226,87185.82465717434,87221.18464042246,0.005090156085033216,0.00406450679223384
2025-11-25 20:02:50.689,86826.83681405816,-0.0046091444277963,87228.88735414941,87515.4235640805,87078.39643422313,87112.1009991413,87106.2235320587,87066.16204280229,87149.48503562895,0.005277325189823767,0.004124989437206138
2025-11-25 21:01:15.929,87340.34991860151,0.0059142210333316,86826.83681405816,87228.88735414941,87515.4235640805,87197.97881702255,87105.326034589,87157.55800140204,87184.18774162396,0.005176985686371593,0.004478758197597051
2025-11-25 22:01:05.601,86978.09855205339,-0.004147583183325,87340.34991860151,86826.83681405816,87228.88735414941,87177.9192405886,87066.2657348596,87097.7381849525,87146.71697988384,0.004863254335309391,0.004391094047890489
2025-11-25 23:01:10.540,87594.72411303585,0.007089434826095,86978.09855205339,87340.34991860151,86826.83681405816,87193.77935037967,87076.87254972241,87263.40016098028,87228.17282227511,0.005071942723127877,0.004735130420680103
2025-11-26 00:00:39.104,87310.33159950442,-0.0032466854186837,87594.72411303585,86978.09855205339,87340.34991860151,87210.06819945066,87118.06918153488,87279.04397382167,87243.11078177135,0.0053081286412053575,0.00482220675055963
2025-11-26 01:02:19.920,87519.74766739071,0.0023985256274925,87310.33159950442,87594.72411303585,86978.09855205339,87348.65037011719,87230.37568462924,87359.27853834469,87293.4083973385,0.005011591641130495,0.004767707978670041
2025-11-26 02:02:17.495,87884.060172756,0.0041626320353416,87519.74766739071,87310.33159950442,87594.72411303585,87457.39242094806,87327.68561898531,87534.20574981513,87400.79962923258,0.004985618094660176,0.004887125775053929
2025-11-26 03:01:44.287,87758.1678796271,-0.0014324815317069,87884.060172756,87519.74766739071,87310.33159950442,87613.40628646282,87395.6627635257,87608.8597930858,87465.77567475886,0.004502622505542083,0.004903033436429718
2025-11-26 04:01:48.266,87091.71946980437,-0.0075941468005218,87758.1678796271,87884.060172756,87519.74766739071,87512.80535781651,87353.29235409808,87436.47968532532,87397.76545567621,0.005159305972488021,0.005000037002720489
2025-11-26 05:02:11.688,87198.0485583665,0.0012208863162816,87091.71946980437,87758.1678796271,87884.060172756,87490.34874958894,87350.20847451981,87357.00264300572,87361.45329252898,0.004901203316676001,0.0047009659870875815
2025-11-26 06:01:48.895,87533.46385277133,0.0038465917523407,87198.0485583665,87091.71946980437,87758.1678796271,87493.09198666507,87420.87117839111,87415.82304626092,87392.72793984576,0.004273404663478636,0.0045502051671143335
2025-11-26 07:01:48.642,87794.92494380343,0.0029869844002961,87533.46385277133,87198.0485583665,87091.71946980437,87475.26494087455,87466.3286809113,87542.19034544176,87465.85466783807,0.004154315080677811,0.004584129453826516
2025-11-26 08:00:55.607,87888.58561715245,0.0010668119302905,87794.92494380343,87533.46385277133,87198.0485583665,87501.3484883796,87557.37738742122,87657.65543601199,87542.71484044068,0.004098950415067706,0.0044091214466414445
2025-11-26 09:01:05.284,87388.00383293368,-0.0056956404600629,87888.58561715245,87794.92494380343,87533.46385277133,87560.60536100548,87536.70535941099,87567.77156831924,87514.58556634848,0.004359449373780874,0.004603861444188072
2025-11-26 10:01:51.826,86805.57291021988,-0.0066648841622161,87388.00383293368,87888.58561715245,87794.92494380343,87482.11023137615,87486.22949048254,87313.70534895279,87385.67417432509,0.004900901135329659,0.004795770216836311
2025-11-26 11:01:58.890,86942.3183287508,0.0015753069065318,86805.57291021988,87388.00383293368,87888.58561715245,87363.88112657206,87428.48655661856,87189.90967555213,87305.06402058431,0.004189153820315054,0.004515717151969817
2025-11-26 12:02:01.534,87016.31004378395,0.0008510437316999,86942.3183287508,86805.57291021988,87388.00383293368,87208.15814656815,87341.71154372135,87132.04313162941,87252.56329752969,0.004169980059310154,0.004385252064600061
2025-11-26 13:02:09.436,86597.45451490527,-0.0048135289656378,87016.31004378395,86942.3183287508,86805.57291021988,86949.93192611872,87225.64020724916,86953.84692605471,87133.4526097798,0.004019950285354958,0.004054866810912393
2025-11-26 14:02:26.538,87032.2237573809,0.0050205776244933,86597.45451490527,87016.31004378395,86942.3183287508,86878.77591100815,87219.69063600682,86979.97253649679,87115.04736388907,0.004450969638271485,0.004269028325371674
2025-11-26 15:01:49.916,86938.44033179866,-0.0010775712894993,87032.2237573809,86597.45451490527,87016.31004378395,86905.34939532392,87193.72981335004,86966.12846826408,87082.93699441808,0.004338335633138819,0.004205672079371558
2025-11-26 16:01:01.256,86900.39403850977,-0.000437623370556,86938.44033179866,87032.2237573809,86597.45451490527,86896.96453727571,87130.42283192389,86944.21699167932,87049.74736607111,0.003936165428226896,0.003990270797127787
2025-11-26 17:01:09.751,87816.9620054015,0.010547339595325,86900.39403850977,86938.44033179866,87032.2237573809,87057.09492959922,87132.62653808368,87235.13199625339,87189.24093685845,0.004911559011325963,0.005000082879466799
2025-11-26 18:02:13.829,89679.636920768,0.0212108785459002,87816.9620054015,86900.39403850977,86938.44033179866,87673.53141077176,87311.73166844524,88049.9669710916,87642.04020666018,0.008865995507191944,0.007095775541194907
2025-11-26 19:03:20.062,90135.4617095681,0.0050828126032984,89679.636920768,87816.9620054015,86900.39403850977,88294.1790012092,87586.4774561087,88745.13188391711,88095.38957082524,0.008721068799629693,0.00713322970574398
2025-11-26 20:02:04.772,89974.73440191097,-0.0017831750634952,90135.4617095681,89679.636920768,87816.9620054015,88901.43781523166,87903.39360527779,89154.99938991507,88437.08863102265,0.008208482562502511,0.007203310444223981
2025-11-26 21:01:29.470,89892.71151639915,-0.0009116213129947,89974.73440191097,90135.4617095681,89679.636920768,89499.90131080955,88198.43292404263,89400.90343207645,88701.74733745474,0.008565765761866441,0.0072371096626266404
2025-11-26 22:01:09.927,90177.58874212037,0.0031690803505157,89892.71151639915,89974.73440191097,90135.4617095681,89972.02665815332,88514.56079387627,89659.79853542443,88970.08213830303,0.008235568063234645,0.007244494712575898
2025-11-26 23:01:43.915,90249.96897580563,0.000802641040805,90177.58874212037,89892.71151639915,89974.73440191097,90086.09306916085,88879.81223996631,89856.52201555151,89202.78883603077,0.00810465329666268,0.006924085949466703
2025-11-27 00:02:09.946,90474.22677969698,0.0024848518668352,90249.96897580563,90177.58874212037,89892.71151639915,90153.84608318663,89224.01254219792,90062.42360360001,89433.9593712428,0.00782689383597962,0.006423864476898365
2025-11-27 01:00:45.907,90443.99930725468,-0.0003341003677865,90474.22677969698,90249.96897580563,90177.58874212037,90247.69906425537,89574.56843974351,90189.61550481824,89617.60299597222,0.002465503585842646,0.006476041112852419
2025-11-27 02:01:50.868,90672.63665569117,0.00252794381261,90443.99930725468,90474.22677969698,90249.96897580563,90403.68409211376,89951.79270146166,90350.62255510922,89809.4272977393,0.0019281952849644344,0.0064518132419462216
2025-11-27 03:02:15.498,91587.21677348936,0.0100866165530302,90672.63665569117,90443.99930725468,90474.22677969698,90685.60969838756,90328.81817827043,90762.8206279026,90132.66174787567,0.0036638462102294702,0.006297350602407591
2025-11-27 04:03:17.999,91164.9753359618,-0.0046102660655343,91587.21677348936,90672.63665569117,90443.99930725468,90868.6109704188,90477.35201978983,90896.87219725567,90320.35512752768,0.004431872006688771,0.006694088764055637
2025-11-27 05:01:31.668,91263.33732195736,0.0010789449087553,91164.9753359618,91587.21677348936,90672.63665569117,91026.43307887088,90590.13958102875,91019.0272388229,90491.8064356058,0.004411767188981923,0.006608890536533509
2025-11-27 06:01:53.908,90939.97388637412,-0.0035431910016886,91263.33732195736,91164.9753359618,91587.21677348936,91125.62799469476,90686.66352947506,90992.67612133999,90573.29142665458,0.004846640616673743,0.006800347265248353
2025-11-27 07:02:30.301,91200.42621055408,0.0028640026277706,90939.97388637412,91263.33732195736,91164.9753359618,91231.18590566734,90817.43499889055,91061.92615107802,90687.31593281814,0.004866790564053768,0.006470057854984061
2025-11-27 08:01:05.939,91381.43807412974,0.0019847699303263,91200.42621055408,90939.97388637412,91263.33732195736,91190.03016579543,90937.81993209149,91168.4301254286,90813.51995851114,0.004827470106826418,0.0036852206139435795
2025-11-27 09:02:58.443,91478.05273667352,0.0010572679154534,91381.43807412974,91200.42621055408,90939.97388637412,91252.64564593777,91060.62830817827,91271.63766251024,90934.34409999521,0.004806427091574999,0.003525129208855442
2025-11-27 10:01:34.794,91576.58973024272,0.0010771654032999,91478.05273667352,91381.43807412974,91200.42621055408,91315.29612759485,91170.86460323285,91373.28835175441,91051.11603276749,0.002869134895405075,0.003429099725155648
2025-11-27 11:01:10.942,91598.34021650812,0.000237511424366,91576.58973024272,91478.05273667352,91381.43807412974,91446.96939362164,91286.29869415819,91448.30564000565,91150.61133890215,0.002039716366083863,0.003386434446308407
2025-11-27 12:01:27.618,91376.7077706091,-0.0024196120298158,91598.34021650812,91576.58973024272,91478.05273667352,91482.22570563263,91356.70580564998,91424.43968354014,91191.71978103067,0.0023330598737399877,0.0034833645722375365
2025-11-27 13:01:26.413,90987.79712414106,-0.0042561245196571,91376.7077706091,91598.34021650812,91576.58973024272,91403.4975156349,91296.76384071517,91278.89216374044,91154.64293432346,0.002529921748196809,0.0037518191860985333
2025-11-27 14:02:18.440,90905.09240108744,-0.0009089650004469,90987.79712414106,91376.7077706091,91598.34021650812,91288.90544851769,91270.77554722772,91154.29224285611,91109.27011009873,0.0022203829526531325,0.003729424475888952
2025-11-27 15:01:52.040,90761.6833187102,-0.0015775692933075,90905.09240108744,90987.79712414106,91376.7077706091,91125.92416621119,91220.610146903,91023.42260147416,91046.07251166445,0.0019592362596726038,0.003761532693164593
2025-11-27 16:00:39.642,90920.42601556463,0.0017490056491902,90761.6833187102,90905.09240108744,90987.79712414106,90990.34132602248,91218.65535982206,90989.09040617099,91023.22769419175,0.0020915115745123404,0.0037309957200583606
2025-11-27 17:01:48.552,91459.5055144962,0.0059291352070796,90920.42601556463,90761.6833187102,90905.09240108744,91006.9008747999,91244.56329021628,91145.89544227939,91102.5509342471,0.0032998012320787505,0.0029719079386932665
2025-11-27 18:02:24.545,91442.5470438727,-0.0001854205369697,91459.5055144962,90920.42601556463,90761.6833187102,91097.85085874624,91250.67418719057,91244.77930947716,91164.36840872449,0.0032947915093083156,0.0026753305707100804
2025-11-27 19:01:43.947,91804.82094206504,0.0039617651728196,91442.5470438727,91459.5055144962,90920.42601556463,91277.79656694176,91283.35100772973,91431.45985367312,91280.8143238773,0.003468946802025711,0.0028516212616947327
2025-11-27 20:01:57.317,91539.36768049354,-0.0028914958805814,91804.82094206504,91442.5470438727,91459.5055144962,91433.33343929841,91279.62880275481,91467.42912927993,91327.82402508026,0.0031713446500966427,0.0027864107145581566
2025-11-27 21:01:45.196,91485.68637120655,-0.000586428666127,91539.36768049354,91804.82094206504,91442.5470438727,91546.3855104268,91268.36341822465,91473.51487658882,91356.52626983049,0.0031434433383197022,0.002710207586746581
2025-11-27 22:00:14.712,91473.72674753252,-0.0001307267196477,91485.68637120655,91539.36768049354,91804.82094206504,91549.22975703407,91278.06531591699,91473.58550023672,91377.83544759448,0.0029964282092635134,0.0026632016619486097
2025-11-27 23:00:34.704,91312.76899397156,-0.0017596063840844,91473.72674753252,91485.68637120655,91539.36768049354,91523.27414705385,91310.56250290004,91419.97999814834,91366.00518329939,0.003162678265145396,0.0026895915760171275
2025-11-28 00:01:13.163,91323.62827620257,0.0001189240272816,91312.76899397156,91473.72674753252,91485.68637120655,91427.03561388134,91352.41609041156,91387.86275749975,91358.30029109996,0.002131200813446626,0.002668734801444412
2025-11-28 01:01:58.919,91132.0278089504,-0.0020980382718991,91323.62827620257,91312.76899397156,91473.72674753252,91345.56763957272,91389.45053943558,91302.58444131663,91317.15983980004,0.0022469225540658086,0.00271231122946051
2025-11-28 02:02:41.847,90811.0714191063,-0.0035218835524756,91132.0278089504,91323.62827620257,91312.76899397156,91210.64464915267,91378.51507978974,91138.74676724653,91225.14376331026,0.0014000165193674525,0.002791505685411623
2025-11-28 03:02:04.520,91023.52004227442,0.0023394572913653,90811.0714191063,91132.0278089504,91323.62827620257,91120.60330810104,91334.91653256756,91100.3378589225,91188.4849049401,0.0018800860419573863,0.00265091336148657
2025-11-28 04:01:03.955,91194.97100263558,0.0018835896511311,91023.52004227442,90811.0714191063,91132.0278089504,91097.04370983384,91310.15892844384,91131.8822401602,91189.66419543017,0.0021416443233272845,0.002679628462263663
2025-11-28 05:01:55.792,91427.0700290214,0.0025450858071891,91194.97100263558,91023.52004227442,90811.0714191063,91117.73206039763,91272.3838371395,91230.2781697806,91232.82889244676,0.0024282905916053763,0.0026921152953201326
2025-11-28 06:01:16.678,91622.80614870523,0.0021408989659374,91427.0700290214,91194.97100263558,91023.52004227442,91215.88772834858,91280.72768396065,91361.12082942214,91303.73384813013,0.0024235720758869683,0.002707810402264367
2025-11-28 07:01:58.028,91357.40418771432,-0.002896680118705,91622.80614870523,91427.0700290214,91194.97100263558,91325.15428207019,91267.89946561142,91359.88194885288,91313.49209169089,0.0027463935271860823,0.0023657284145025908
2025-11-28 08:02:01.491,90914.78541547488,-0.0048449140622469,91357.40418771432,91622.80614870523,91427.0700290214,91303.40735671029,91212.00533240566,91211.51643772688,91240.99996874252,0.0032546780613821554,0.00268794303597349
2025-11-28 09:02:33.265,91586.77543014656,0.0073914271655675,90914.78541547488,91357.40418771432,91622.80614870523,91381.76824221248,91239.40597602318,91336.60276853346,91303.86823445233,0.00400237728016494,0.0032205502096708505
2025-11-28 10:03:10.952,91575.0569979346,-0.000127948955042,91586.77543014656,90914.78541547488,91357.40418771432,91411.36563599511,91264.54884819637,91416.08751166718,91353.17528235819,0.003996279448192248,0.0031238228682658998
